Date		Time		Step		Mass (g)	Uair (kPa)	Notes
7/24/2019	10:18:57 AM	small increment	0.520000	4.000000	
7/24/2019	10:19:07 AM	small increment	0.530000	4.000000	
7/24/2019	10:19:17 AM	small increment	0.530000	4.000000	
7/24/2019	10:19:27 AM	small increment	0.530000	4.000000	
7/24/2019	10:19:38 AM	small increment	0.530000	4.000000	
7/24/2019	10:19:48 AM	small increment	0.530000	4.000000	
7/24/2019	10:19:58 AM	small increment	0.530000	4.000000	
7/24/2019	10:20:08 AM	small increment	0.530000	4.000000	
7/24/2019	10:20:18 AM	small increment	0.530000	4.000000	
7/24/2019	10:20:28 AM	small increment	0.530000	4.000000	
7/24/2019	10:20:38 AM	small increment	0.530000	4.000000	
7/24/2019	10:20:48 AM	small increment	0.540000	4.000000	
7/24/2019	10:20:58 AM	small increment	0.540000	4.000000	
7/24/2019	10:21:08 AM	small increment	0.540000	4.000000	
7/24/2019	10:21:18 AM	small increment	0.540000	4.000000	
7/24/2019	10:21:28 AM	small increment	0.540000	4.000000	
7/24/2019	10:21:38 AM	small increment	0.540000	4.000000	
7/24/2019	10:21:48 AM	small increment	0.540000	4.000000	
7/24/2019	10:21:58 AM	small increment	0.540000	4.000000	
7/24/2019	10:22:08 AM	small increment	0.550000	4.000000	
7/24/2019	10:22:18 AM	small increment	0.550000	4.000000	
7/24/2019	10:22:28 AM	small increment	0.550000	4.000000	
7/24/2019	10:22:38 AM	small increment	0.550000	4.000000	
7/24/2019	10:22:48 AM	small increment	0.550000	4.000000	
7/24/2019	10:22:58 AM	small increment	0.550000	4.000000	
7/24/2019	10:23:08 AM	small increment	0.550000	4.000000	
7/24/2019	10:23:18 AM	small increment	0.550000	4.000000	
7/24/2019	10:23:28 AM	small increment	0.550000	4.000000	
7/24/2019	10:23:38 AM	small increment	0.550000	4.000000	
7/24/2019	10:23:48 AM	small increment	0.550000	4.000000	
7/24/2019	10:23:58 AM	small increment	0.560000	4.000000	
7/24/2019	10:24:08 AM	small increment	0.560000	4.000000	
7/24/2019	10:24:18 AM	small increment	0.560000	4.000000	
7/24/2019	10:24:28 AM	small increment	0.560000	4.000000	
7/24/2019	10:24:38 AM	small increment	0.560000	4.000000	
7/24/2019	10:24:48 AM	small increment	0.560000	4.000000	
7/24/2019	10:24:58 AM	small increment	0.560000	4.000000	
7/24/2019	10:25:08 AM	small increment	0.560000	4.000000	
7/24/2019	10:25:18 AM	small increment	0.560000	4.000000	
7/24/2019	10:25:28 AM	small increment	0.570000	4.000000	
7/24/2019	10:25:38 AM	small increment	0.570000	4.000000	
7/24/2019	10:25:48 AM	small increment	0.570000	4.000000	
7/24/2019	10:25:58 AM	small increment	0.570000	4.000000	
7/24/2019	10:26:08 AM	small increment	0.570000	4.000000	
7/24/2019	10:26:18 AM	small increment	0.570000	4.000000	
7/24/2019	10:26:28 AM	small increment	0.570000	4.000000	
7/24/2019	10:26:38 AM	small increment	0.570000	4.000000	
7/24/2019	10:26:48 AM	small increment	0.570000	4.000000	
7/24/2019	10:26:58 AM	small increment	0.570000	4.000000	
7/24/2019	10:27:08 AM	small increment	0.570000	4.000000	
7/24/2019	10:27:18 AM	small increment	0.580000	4.000000	
7/24/2019	10:27:28 AM	small increment	0.580000	4.000000	
7/24/2019	10:27:38 AM	small increment	0.580000	4.000000	
7/24/2019	10:27:48 AM	small increment	0.580000	4.000000	
7/24/2019	10:27:58 AM	small increment	0.580000	4.000000	
7/24/2019	10:28:08 AM	small increment	0.580000	4.000000	
7/24/2019	10:28:18 AM	small increment	0.580000	4.000000	
7/24/2019	10:28:28 AM	small increment	0.580000	4.000000	
7/24/2019	10:28:38 AM	small increment	0.580000	4.000000	
7/24/2019	10:28:48 AM	small increment	0.580000	4.000000	
7/24/2019	10:28:58 AM	small increment	0.580000	4.000000	
7/24/2019	10:29:08 AM	small increment	0.590000	4.000000	
7/24/2019	10:29:18 AM	small increment	0.590000	4.000000	
7/24/2019	10:29:28 AM	small increment	0.590000	4.000000	
7/24/2019	10:29:38 AM	small increment	0.590000	4.000000	
7/24/2019	10:29:48 AM	small increment	0.590000	4.000000	
7/24/2019	10:29:58 AM	small increment	0.590000	4.000000	
7/24/2019	10:30:08 AM	small increment	0.590000	4.000000	
7/24/2019	10:30:18 AM	small increment	0.590000	4.000000	
7/24/2019	10:30:28 AM	small increment	0.590000	4.000000	
7/24/2019	10:30:38 AM	small increment	0.590000	4.000000	
7/24/2019	10:30:48 AM	small increment	0.590000	4.000000	
7/24/2019	10:30:58 AM	small increment	0.590000	4.000000	
7/24/2019	10:31:08 AM	small increment	0.590000	4.000000	
7/24/2019	10:31:18 AM	small increment	0.600000	4.000000	
7/24/2019	10:31:28 AM	small increment	0.600000	4.000000	
7/24/2019	10:31:38 AM	small increment	0.600000	4.000000	
7/24/2019	10:31:49 AM	small increment	0.600000	4.000000	
7/24/2019	10:31:59 AM	small increment	0.600000	4.000000	
7/24/2019	10:32:09 AM	small increment	0.600000	4.000000	
7/24/2019	10:32:19 AM	small increment	0.600000	4.000000	
7/24/2019	10:32:29 AM	small increment	0.600000	4.000000	
7/24/2019	10:32:39 AM	small increment	0.600000	4.000000	
7/24/2019	10:32:49 AM	small increment	0.600000	4.000000	
7/24/2019	10:32:59 AM	small increment	0.610000	4.000000	
7/24/2019	10:33:09 AM	small increment	0.610000	4.000000	
7/24/2019	10:33:19 AM	small increment	0.610000	4.000000	
