StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       14,      02,   200612,   2.58,   34.8,    .96,   -.91,   2.88,    .57,      0,    936,   1.96,    .89,    .49,    .65,    .01,    -.1,    .16,     23,   46.6,
       14,      06,   200701,    1.1,   29.3,   -.06,  -1.83,   -.17,   -1.7,      0,   1107,     .4,    .79,    .28,   -.22,   -.99,   -.88,   -.25,   20.2,   38.3,
       14,      03,   200701,    .79,   27.2,    .11,  -1.03,   -.23,   -.43,      0,   1172,    .15,    .78,    .08,    .55,   -.61,   -.63,   -.26,   17.5,   36.9,
       14,      07,   200701,    .53,   25.8,   2.53,   2.53,    .46,   2.53,      0,   1215,    .52,   2.72,   1.82,   1.77,    .74,    .28,    .25,   15.5,   36.1,
       14,      02,   200701,    .71,     26,    .88,    -.8,    .07,    .64,      0,   1209,    .54,   1.95,    .92,   1.24,     .1,      0,    .12,   16.5,   35.6,
       14,      08,   200701,   1.04,   30.4,    .83,  -1.41,    .52,    -.2,      0,   1073,    .79,   1.83,     .8,    .61,    .06,   -.14,   -.09,   20.5,   40.3,
       14,      04,   200701,    .64,   22.1,   2.69,   2.69,    .77,   2.69,      0,   1330,    .91,    2.8,   1.78,   1.82,    .75,    .35,    .48,     12,   32.1,
       14,      09,   200701,    1.6,   31.1,     .3,  -2.44,    .17,  -1.93,      0,   1051,    .65,   1.31,    .58,   -.71,  -1.18,  -1.04,   -.95,   22.2,     40,
       14,      01,   200701,    .69,   20.2,   2.49,   2.49,    .77,   2.49,      0,   1389,   1.03,   2.77,   1.83,   1.77,    .61,    .16,    .48,     10,   30.5,
       14,      05,   200701,    .79,   28.3,    .66,  -1.55,    .03,   -.55,      0,   1138,    .55,   1.76,     .7,    .99,   -.17,   -.23,   -.15,   18.9,   37.7,
       14,      08,   200702,    .74,   33.2,    .69,  -1.33,   -.19,    -.2,      0,    890,   -.09,    .26,   1.28,   -.35,    .09,   -.01,   -.18,     22,   44.4,
       14,      06,   200702,   1.37,   29.7,    .15,  -1.49,    .46,  -1.09,      0,    988,    .35,    .37,    .72,   -.52,   -.78,   -.69,   -.35,   19.6,   39.7,
       14,      02,   200702,      1,   28.4,     .9,   -.61,    .32,    .85,      0,   1025,    .46,    .55,   1.78,    .75,     .4,    .18,      0,   18.1,   38.6,
       14,      09,   200702,   1.24,   32.8,    .21,  -2.25,   -.19,  -1.77,      0,    902,    .01,    .33,    .99,   -.81,  -1.21,   -.89,  -1.02,   22.5,   43.1,
       14,      04,   200702,    .38,   27.6,   2.48,   2.48,     .2,   2.48,      0,   1047,   -.14,    .36,    2.2,   1.65,      1,    .43,    .37,     18,   37.3,
       14,      07,   200702,    .48,   31.3,   2.36,   2.36,    .27,   2.36,      0,    944,    .07,    .21,   2.16,   1.27,   1.04,    .39,    .17,   20.1,   42.4,
       14,      05,   200702,   1.17,   30.9,    .75,  -1.24,    .47,   -.04,      0,    955,    .53,    .57,   1.52,     .1,    .19,   -.03,   -.27,   20.5,   41.3,
       14,      01,   200702,    .35,   26.4,   2.21,   2.21,   -.08,   2.11,      0,   1081,   -.25,    .37,   2.24,   1.57,    .88,    .24,    .46,   16.8,   35.9,
       14,      03,   200702,   1.34,     27,    .34,   -.68,    .74,    .21,      0,   1064,    .53,     .4,     .8,   -.11,   -.18,   -.44,   -.41,   16.7,   37.4,
       14,      02,   200703,   2.57,   50.7,    .78,   -.58,   -.09,    .76,     23,    466,   1.01,    .99,      1,    .91,    .91,    .27,    .11,   38.5,   62.9,
       14,      06,   200703,   3.47,   53.9,    .19,  -1.28,    .17,   -.75,     34,    378,    .94,    .86,    .82,    .48,   -.03,   -.64,   -.14,   42.6,   65.3,
       14,      08,   200703,   5.25,   54.2,   1.62,   1.62,   3.01,   1.62,     31,    365,   1.93,   1.66,   1.65,    1.2,      1,    .64,    .29,   42.2,   66.1,
       14,      04,   200703,   2.47,     50,   2.68,   2.68,   1.38,   2.68,     15,    480,   1.38,   1.15,   1.21,   1.93,   1.41,    .74,    .63,   36.8,   63.3,
       14,      03,   200703,   3.04,   51.2,    .39,    .39,    .25,    .39,     24,    452,    .86,    .88,    .78,    .44,     .6,   -.33,   -.18,   39.7,   62.7,
       14,      05,   200703,   3.78,   52.7,   1.09,   -.69,   1.26,    .94,     29,    410,   1.53,   1.43,   1.41,   1.09,    .83,     .3,   -.03,     41,   64.4,
       14,      09,   200703,   4.83,   55.7,    .62,  -1.58,   1.31,   -.56,     39,    327,   1.45,   1.11,   1.14,    .55,   -.38,   -.59,   -.74,   44.6,   66.8,
       14,      07,   200703,   2.84,   51.7,   2.81,   2.81,   2.07,   2.81,     18,    430,   1.59,   1.38,   1.34,   1.81,   1.67,    .81,    .52,   38.1,   65.3,
       14,      01,   200703,   1.78,   48.9,   1.91,   1.91,   -.21,   1.66,     12,    511,    .85,    .58,    .77,    1.7,   1.03,    .39,    .48,   35.5,   62.2,
       14,      05,   200704,   2.66,   51.3,   1.26,   1.26,    .85,   1.26,      0,    415,    .28,   1.18,   1.19,   1.24,   1.32,    .29,    .03,     40,   62.6,
       14,      08,   200704,   2.88,   52.4,   1.81,   1.81,   1.09,   1.81,      5,    383,    .46,   1.57,   1.45,   1.47,   1.26,    .75,    .48,   41.1,   63.6,
       14,      01,   200704,   3.08,   48.2,   2.55,   2.55,   2.52,   2.55,      0,    504,    .94,   1.11,    .96,   1.58,   1.99,    .88,    .63,   36.1,   60.3,
       14,      07,   200704,   2.56,     50,   3.31,   3.31,   2.37,   3.31,      0,    450,    .86,   1.45,   1.36,   1.85,   2.02,   1.15,    .71,   37.6,   62.3,
       14,      02,   200704,   2.36,   50.1,    .86,    .86,    .47,    .86,      0,    447,    .05,    .66,    .71,    .98,   1.27,    .28,    .04,   38.3,   61.8,
       14,      09,   200704,   4.08,   53.5,    .96,  -1.02,    1.2,    .45,      6,    351,    .42,   1.06,    .93,    .94,   -.05,   -.71,   -.49,   42.5,   64.4,
       14,      03,   200704,   2.78,     51,    .49,    .49,     .4,    .49,      0,    420,   -.05,    .43,    .49,    .35,    .68,   -.43,   -.12,   39.7,   62.4,
       14,      04,   200704,   2.64,   48.8,   3.22,   3.22,   2.43,   3.22,      0,    486,    .84,   1.39,   1.24,   1.78,   2.06,   1.11,    .81,   36.5,   61.2,
       14,      06,   200704,   3.71,   51.9,     .5,   -.82,    .99,    .17,      0,    397,    .39,    .78,    .79,    .63,    .21,   -.68,    .11,   40.7,     63,
       14,      09,   200705,   7.19,   68.1,   1.43,   1.43,    1.7,   1.43,    145,     49,    .94,    .88,   1.29,   1.43,    .31,    -.3,    -.2,   59.2,   76.9,
       14,      03,   200705,   9.41,   66.6,   2.13,   2.13,   5.09,   2.13,    131,     82,   1.75,   1.53,   1.61,   1.68,    .99,    .66,    .46,   56.5,   76.8,
       14,      06,   200705,   8.14,   67.1,   1.52,   1.52,   3.21,   1.52,    136,     71,   1.37,   1.25,    1.4,   1.45,    .63,    .08,    .42,     58,   76.3,
       14,      01,   200705,   1.98,   63.4,    -.6,   1.69,  -1.81,    .85,     79,    129,   -.63,    .05,    .37,   1.19,   1.33,    .93,    .45,   49.8,     77,
       14,      02,   200705,   6.54,   65.3,   1.66,   1.66,   2.69,   1.66,    112,    103,   1.29,   1.13,   1.32,   1.76,   1.34,    .94,    .68,     54,   76.6,
       14,      04,   200705,   2.17,   64.2,   2.62,   2.62,    -.8,   2.24,     85,    110,   -.37,    .14,    .77,   1.56,   1.61,   1.21,    .72,   50.6,   77.6,
       14,      07,   200705,   2.47,     65,   2.94,   2.94,    -.1,   2.84,     94,     94,   -.02,    .39,   1.01,   1.75,   1.55,   1.35,    .55,   51.8,   78.2,
       14,      05,   200705,    9.6,   66.1,   3.36,   3.36,   6.69,   3.36,    120,     86,   2.16,   2.12,   2.31,    2.4,   1.82,   1.46,    .93,   55.5,   76.8,
       14,      08,   200705,   7.12,   66.8,   2.79,   2.79,   3.49,   2.79,    125,     70,   1.38,   1.38,   2.02,   2.18,   1.39,    1.4,   1.14,   56.7,     77,
       14,      04,   200706,   2.54,   71.2,   2.45,   2.45,    .32,   2.14,    215,     29,   -.12,   -.43,    -.1,    .44,   1.36,   1.07,    .64,   57.2,   85.2,
       14,      08,   200706,    7.1,   72.9,   3.76,   3.76,   3.78,   3.76,    253,     16,   1.44,   1.75,   1.82,   2.26,   2.04,   1.86,   1.12,   62.7,   83.1,
       14,      09,   200706,  15.35,   73.5,   4.16,   4.16,   8.63,   4.16,    264,      9,   2.91,   2.39,   2.37,   2.55,   2.04,    1.3,     .4,   64.6,   82.4,
       14,      07,   200706,   2.77,   71.6,   3.05,   3.05,   1.25,   3.05,    223,     25,   -.03,   -.11,    .21,    .77,   1.44,   1.42,    .44,   58.4,   84.8,
       14,      06,   200706,   8.27,   72.8,   2.21,   2.21,   2.54,   2.21,    247,     13,   1.29,   1.63,   1.58,   1.68,   1.37,     .9,    .36,   63.6,     82,
       14,      01,   200706,   2.25,   70.6,   -.89,   1.17,  -1.03,   -.12,    202,     34,    -.5,   -.83,   -.33,   -.02,    .86,    .57,    .14,   56.6,   84.6,
       14,      03,   200706,   4.01,   72.5,   1.69,   1.69,   -.67,   1.32,    241,     16,   -.34,   1.15,    .96,   1.13,    .89,    .92,    .04,   62.8,   82.2,
       14,      05,   200706,   3.61,   72.6,   3.13,   3.13,    .34,   3.13,    249,     21,   -.11,   1.61,   1.64,   2.06,    1.8,   1.53,    .63,   61.7,   83.6,
       14,      02,   200706,   3.28,   72.2,    1.5,    1.5,    .02,   1.43,    240,     24,   -.27,    .74,    .66,    .95,    .94,   1.01,    .44,   60.6,   83.7,
       14,      02,   200707,   3.62,   78.5,   1.78,   1.78,   1.32,   1.78,    423,      0,    .23,   -.04,    .62,    .79,    .96,   1.24,    .37,   66.8,   90.2,
       14,      07,   200707,   1.67,   78.2,    .05,   2.78,    .14,   2.78,    409,      0,   -.83,   -.54,   -.54,    .28,     .9,    1.3,    .31,   64.2,   92.2,
       14,      04,   200707,   2.86,   77.8,    2.6,    2.6,   1.18,    2.6,    397,      0,     .1,   -.13,   -.37,    .29,    .83,   1.28,    .62,     64,   91.6,
       14,      05,   200707,   4.22,   78.5,   3.44,   3.44,    1.9,   3.44,    419,      0,    .54,    .23,   1.43,   1.78,    1.8,   1.87,    .81,   67.1,   89.8,
       14,      03,   200707,   2.26,   77.4,   1.25,   1.25,   -.79,    .47,    389,      5,   -.59,   -.71,    .58,    .66,    .55,    .77,   -.01,     67,   87.8,
       14,      09,   200707,   4.46,   78.1,   4.15,   4.15,   1.27,   4.15,    406,      0,    .44,   2.62,   2.38,   2.56,   2.62,   1.58,    .49,   68.6,   87.6,
       14,      06,   200707,   4.53,   77.5,   2.34,   2.34,   1.06,   2.34,    392,      0,    .43,   1.01,   1.41,   1.52,   1.39,   1.04,    .33,   67.6,   87.4,
       14,      01,   200707,   2.63,   77.4,   -.88,    .96,   -.25,    -.4,    384,      0,   -.16,   -.53,   -.79,   -.23,    .32,    .86,    .01,   63.7,   91.2,
       14,      08,   200707,    3.7,   78.3,   4.18,   4.18,   2.41,   4.18,    412,      0,    .37,   1.28,   1.73,   2.27,   2.23,   2.21,   1.16,   67.4,   89.2,
       14,      01,   200708,   3.22,   79.1,   -.48,   1.17,    .92,    .18,    437,      0,    .59,    .18,   -.17,    .02,     .6,    .79,   -.04,   65.9,   92.3,
       14,      04,   200708,   2.65,   80.2,   2.44,   2.44,    .34,   2.44,    471,      0,    .23,    .13,   -.04,    .34,    .94,    1.1,    .54,   66.8,   93.5,
       14,      06,   200708,   1.51,   82.3,   1.45,   1.45,  -1.95,    .53,    536,      0,  -1.27,   -.53,    .35,   1.04,   1.11,    .58,   -.32,   71.5,   93.1,
       14,      03,   200708,   4.94,   81.3,   1.14,   1.14,    .06,    .36,    505,      0,    .56,   -.15,   -.39,    .71,    .84,    .49,   -.15,   70.6,     92,
       14,      02,   200708,   3.67,   80.9,   1.83,   1.83,    .69,   1.83,    493,      0,    .33,     .3,    .06,    .77,   1.11,    .94,    .29,   69.4,   92.3,
       14,      09,   200708,   1.82,   82.5,   3.43,   3.43,   -.88,   3.04,    543,      0,    -.9,   -.31,   2.01,   2.18,    2.3,   1.33,    .01,   71.8,   93.2,
       14,      07,   200708,   1.91,   81.1,   -.26,   2.24,   -.78,   1.85,    499,      0,   -.43,   -.93,   -.67,    .14,     .9,    .74,    .17,   67.4,   94.8,
       14,      08,   200708,   1.91,   82.7,   3.76,   3.76,    .04,   3.72,    549,      0,   -.64,   -.23,    .72,      2,   2.16,   1.52,    .65,   71.2,   94.3,
       14,      05,   200708,   2.71,   82.4,   3.11,   3.11,    .06,   3.07,    539,      0,   -.26,     .2,    .03,   1.53,   1.71,   1.33,    .51,   70.9,   93.8,
       14,      07,   200709,   1.18,   71.4,   -.61,   1.63,  -1.12,    .73,    212,     20,   -.42,    -.7,  -1.06,   -.53,      0,    .65,    .13,   56.6,   86.1,
       14,      03,   200709,   3.13,   68.7,    .73,    .73,   -.89,   -.43,    160,     49,   -.22,    .14,   -.26,    .41,    .58,    .47,   -.04,   56.1,   81.2,
       14,      06,   200709,   2.29,   70.8,    .69,    .69,  -1.83,  -1.02,    206,     32,   -.73,  -1.51,   -.86,    .54,     .7,     .6,   -.31,   58.6,   82.9,
       14,      08,   200709,   1.06,   72.4,   2.68,   2.68,  -2.07,   1.78,    243,     21,   -1.1,  -1.35,   -.77,    .92,   1.48,   1.35,    .63,     60,   84.9,
       14,      09,   200709,   2.09,   72.1,   2.51,   2.51,  -1.72,    1.4,    238,     25,   -.78,  -1.29,   -.76,   1.46,   1.64,   1.36,    .03,   60.9,   83.4,
       14,      01,   200709,   1.62,   67.9,   -.54,    .95,   -.32,   -.14,    144,     57,    .09,    .41,    .11,   -.18,    .04,    .69,    .12,   52.9,   82.9,
       14,      04,   200709,   1.84,   69.9,    2.3,    2.3,    .34,    2.3,    181,     34,    .34,    .26,    .17,   -.01,     .4,   1.12,    .57,   55.2,   84.6,
       14,      05,   200709,   2.56,   70.9,   2.66,   2.66,   -.39,   2.41,    209,     32,    .02,   -.33,    .12,   1.08,   1.38,    1.3,    .63,     58,   83.7,
       14,      02,   200709,   3.16,   68.6,    1.8,    1.8,    .48,    1.8,    161,     53,    .46,    .44,    .41,    .63,    .84,    .86,    .49,   55.6,   81.5,
       14,      06,   200710,    5.7,   59.3,    1.4,    1.4,   2.34,    .68,     32,    209,   1.44,    .47,   -.27,    .88,   1.02,    .95,   -.04,   47.8,   70.8,
       14,      03,   200710,   5.89,   58.4,   1.69,   1.69,   3.11,   1.69,     28,    233,    1.8,    .96,   1.02,    .94,   1.01,    .91,    .13,   46.6,   70.1,
       14,      09,   200710,   5.16,   60.8,   2.77,   2.77,   1.58,   2.23,     45,    176,   1.04,    .13,   -.34,   1.67,   1.77,   1.79,    .22,   48.9,   72.8,
       14,      08,   200710,   2.35,   60.9,    2.4,    2.4,   -.03,   1.46,     41,    168,    .32,   -.55,     -1,    .83,   1.43,   1.51,    .61,   46.8,     75,
       14,      01,   200710,    .51,   55.8,   -.93,   -.93,  -1.34,   -.93,      9,    294,   -.54,   -.43,   -.04,   -.65,   -.23,    .21,   -.24,   40.7,     71,
       14,      05,   200710,   2.79,   59.4,   2.63,   2.63,    .74,   2.62,     31,    205,     .7,    .39,    .13,   1.13,   1.44,   1.48,     .7,   46.2,   72.6,
       14,      04,   200710,    .36,   57.6,   -.52,   1.55,  -1.56,    .79,     15,    244,   -.75,   -.31,    -.2,   -.47,    .08,    .55,     .1,     42,   73.1,
       14,      07,   200710,     .3,   59.9,  -1.16,    .85,  -1.84,    -.8,     26,    185,   -.99,  -1.02,  -1.13,  -1.06,    -.3,    .24,   -.22,   43.4,   76.5,
       14,      02,   200710,   3.36,   57.7,   2.31,   2.31,   2.09,   2.31,     21,    248,   1.19,    .98,    .94,    .89,   1.01,   1.14,    .56,   44.7,   70.7,
       14,      07,   200711,    .17,     44,  -1.48,  -1.48,  -1.32,  -1.48,      0,    630,   -.64,  -1.34,  -1.34,  -1.19,   -.41,    .25,   -.26,   26.7,   61.2,
       14,      09,   200711,    .22,   47.1,   1.82,   1.82,  -2.02,     .5,      0,    537,  -1.39,    .11,   -.49,   1.22,   1.57,   1.65,    .16,   33.9,   60.3,
       14,      06,   200711,    .11,   44.6,     .6,     .6,  -1.94,   -.85,      0,    612,  -1.56,     .5,   -.11,    .15,    .75,    .83,   -.13,   31.7,   57.6,
       14,      04,   200711,    .11,   42.7,   -.97,    .89,  -1.49,   -.54,      0,    669,   -.86,  -1.29,   -.71,   -.47,   -.04,    .54,    .04,   25.9,   59.5,
       14,      02,   200711,    .14,   42.8,   1.67,   1.67,  -1.22,   1.06,      0,    666,  -1.11,    .49,    .58,    .29,    .82,   1.12,    .46,   28.2,   57.3,
       14,      01,   200711,    .17,   42.1,  -1.34,  -1.34,  -1.51,  -1.34,      0,    687,   -.78,  -1.06,   -.81,   -.58,   -.32,     .2,   -.33,   25.4,   58.8,
       14,      05,   200711,    .18,   43.9,   1.87,   1.87,  -1.46,   1.18,      0,    633,   -.99,   -.01,    -.1,   -.08,   1.26,   1.49,    .58,   29.4,   58.5,
       14,      08,   200711,    .15,   45.6,   1.53,   1.53,  -1.86,   -.11,      0,    582,  -1.04,   -.36,  -1.01,   -.08,   1.31,   1.56,    .54,   30.7,   60.6,
       14,      03,   200711,     .1,   42.7,      1,      1,  -1.55,    .15,      0,    669,  -1.59,    .92,    .46,   -.05,    .75,    .85,    .02,   29.5,   55.8,
       14,      02,   200712,    2.3,   25.9,   2.54,   2.54,   3.15,   2.54,      0,   1212,   1.77,    .66,   1.17,    .87,    .94,    1.1,    .72,   16.6,   35.2,
       14,      04,   200712,   1.22,   28.7,   -.21,   1.45,   1.97,    .85,      0,   1125,   1.35,    .36,   -.37,   -.16,   -.23,    .15,    .25,   18.2,   39.1,
       14,      01,   200712,   1.22,   26.4,   -.58,   -.58,   1.86,    .57,      0,   1197,   1.38,    .41,   -.26,   -.14,   -.32,   -.14,   -.12,     16,   36.8,
       14,      03,   200712,   3.68,   27.4,   2.21,   2.21,   3.93,   2.21,      0,   1166,   2.17,    .71,   1.68,    .67,      1,    1.1,     .3,   18.5,   36.4,
       14,      09,   200712,   2.54,   33.1,   2.01,   2.01,   1.13,   1.09,      0,    989,   1.03,   -.33,    .42,   -.36,   1.49,   1.65,    .44,     24,   42.2,
       14,      08,   200712,   3.49,   30.8,   2.68,   2.68,   3.91,   2.39,      0,   1060,   2.15,   1.03,    .76,   -.19,   1.18,   1.75,   1.04,   21.1,   40.6,
       14,      07,   200712,   1.64,   30.6,    .94,    .94,   2.81,    .94,      0,   1066,   1.58,    .71,   -.17,   -.96,   -.61,   -.14,   -.02,   19.3,   41.9,
       14,      05,   200712,   3.22,   28.3,   3.02,   3.02,   4.03,   3.02,      0,   1138,   2.14,   1.06,   1.08,    .64,   1.36,   1.64,    .98,   19.3,   37.3,
       14,      06,   200712,   3.13,   30.3,    1.3,    1.3,   2.26,    .68,      0,   1076,   1.62,    .19,   1.04,   -.07,    .86,    .98,    .06,   21.7,   38.9,
       14,      02,   200801,    .31,   25.7,   2.25,   2.25,   -.11,   2.14,      0,   1218,   -.45,   1.45,    .45,    .99,    .92,   1.04,    .75,   14.7,   36.7,
       14,      01,   200801,    .11,   27.1,   -.81,   -.81,   -.86,   -.13,      0,   1175,   -.84,    .88,    .07,    -.1,   -.66,   -.28,   -.16,   14.6,   39.6,
       14,      05,   200801,     .4,   29.2,   2.69,   2.69,   -.07,    2.6,      0,   1110,   -.25,   1.99,    .87,    .48,    1.3,   1.59,   1.01,   17.7,   40.7,
       14,      06,   200801,    .69,   29.4,   1.11,   1.11,   -.17,    .42,      0,   1104,   -.14,   1.21,    .08,   -.35,     .8,    .94,    .07,   18.8,     40,
       14,      04,   200801,    .19,   29.6,   -.36,   1.13,   -.53,    .29,      0,   1097,   -.35,    .94,    .14,   -.21,   -.47,    .04,    .23,   16.4,   42.8,
       14,      03,   200801,    .42,   25.8,   1.93,   1.93,   -.13,   1.81,      0,   1215,   -.56,   1.78,    .48,   1.06,    .99,   1.05,    .29,     15,   36.5,
       14,      07,   200801,    .21,   32.5,   -.15,   -.15,   -.45,    .69,      0,   1008,   -.39,   1.22,    .44,   -.79,   -.88,   -.22,      0,   18.4,   46.6,
       14,      08,   200801,    .34,   33.2,   2.29,   2.29,   -.34,   1.82,      0,    986,   -.43,   1.88,    .79,   -.47,   1.02,   1.59,   1.05,   20.3,   46.2,
       14,      09,   200801,    .87,   33.6,   1.67,   1.67,   -.38,    .62,      0,    973,   -.09,    .63,   -.43,   -.64,   1.43,   1.55,    .45,   22.3,   44.9,
       14,      04,   200802,    .43,   32.9,   -.33,   1.01,   -.01,    .16,      0,    899,   -.01,   -.38,    .64,   -.37,   -.33,    .04,    .32,   19.4,   46.4,
